source_code,source_name,rank,target_concept_id,target_concept_code,target_concept_name,target_vocabulary_id,similarity
DELF015,"Subcutaneous implantation of a permanent cardiac pacemaker, with placement of a right intraatrial lead and intraventricular lead, and a lead in a left cardiac vein via the transcutaneous vein",4,1126209,C7538,"Insertion of new or replacement of permanent pacemaker with ventricular transvenous electrode(s), with insertion of pacing electrode, cardiac venous system, for left ventricular pacing, at time of insertion of implantable defibrillator or pacemaker pul...",HCPCS,0.8380
DELF015,"Subcutaneous implantation of a permanent cardiac pacemaker, with placement of a right intraatrial lead and intraventricular lead, and a lead in a left cardiac vein via the transcutaneous vein",5,1126210,C7539,"Insertion of new or replacement of permanent pacemaker with atrial and ventricular transvenous electrode(s), with insertion of pacing electrode, cardiac venous system, for left ventricular pacing, at time of insertion of implantable defibrillator or pa...",HCPCS,0.8307
DELF901,"Subcutaneous implantation of a permanent pacemaker, with placement of a lead in the coronary sinus and a lead in a left cardiac vein via the transcutaneous venous route",1,40664741,G0448,"Insertion or replacement of a permanent pacing cardioverter-defibrillator system with transvenous lead(s), single or dual chamber with insertion of pacing electrode, cardiac venous system, for left ventricular pacing",HCPCS,0.8355
DELF901,"Subcutaneous implantation of a permanent pacemaker, with placement of a lead in the coronary sinus and a lead in a left cardiac vein via the transcutaneous venous route",2,46257394,33270,"Insertion or replacement of permanent subcutaneous implantable defibrillator system, with subcutaneous electrode, including defibrillation threshold evaluation, induction of arrhythmia, evaluation of sensing for arrhythmia termination, and programming...",CPT4,0.8280
DELF901,"Subcutaneous implantation of a permanent pacemaker, with placement of a lead in the coronary sinus and a lead in a left cardiac vein via the transcutaneous venous route",3,2107023,33224,"Insertion of pacing electrode, cardiac venous system, for left ventricular pacing, with attachment to previously placed pacemaker or implantable defibrillator pulse generator (including revision of pocket, removal, insertion, and/or replacement of exis...",CPT4,0.8253
DELF901,"Subcutaneous implantation of a permanent pacemaker, with placement of a lead in the coronary sinus and a lead in a left cardiac vein via the transcutaneous venous route",4,2107049,33249,"Insertion or replacement of permanent implantable defibrillator system, with transvenous lead(s), single or dual chamber",CPT4,0.8081
DELF901,"Subcutaneous implantation of a permanent pacemaker, with placement of a lead in the coronary sinus and a lead in a left cardiac vein via the transcutaneous venous route",5,745635,0918T,"Insertion of permanent cardiac contractility modulation-defibrillation system component(s), including fluoroscopic guidance, and evaluation and programming of sensing and therapeutic parameters; dual transvenous leads (pacing and defibrillation) only",CPT4,0.8023
DELF905,"Subcutaneous implantation of a permanent pacemaker, with placement of a right intraatrial lead and intraventricular lead, a lead in the coronary sinus, and a lead in a left cardiac vein via the transcutaneous venous route",1,46257394,33270,"Insertion or replacement of permanent subcutaneous implantable defibrillator system, with subcutaneous electrode, including defibrillation threshold evaluation, induction of arrhythmia, evaluation of sensing for arrhythmia termination, and programming...",CPT4,0.8421
DELF905,"Subcutaneous implantation of a permanent pacemaker, with placement of a right intraatrial lead and intraventricular lead, a lead in the coronary sinus, and a lead in a left cardiac vein via the transcutaneous venous route",2,2107023,33224,"Insertion of pacing electrode, cardiac venous system, for left ventricular pacing, with attachment to previously placed pacemaker or implantable defibrillator pulse generator (including revision of pocket, removal, insertion, and/or replacement of exis...",CPT4,0.8369
DELF905,"Subcutaneous implantation of a permanent pacemaker, with placement of a right intraatrial lead and intraventricular lead, a lead in the coronary sinus, and a lead in a left cardiac vein via the transcutaneous venous route",3,40664741,G0448,"Insertion or replacement of a permanent pacing cardioverter-defibrillator system with transvenous lead(s), single or dual chamber with insertion of pacing electrode, cardiac venous system, for left ventricular pacing",HCPCS,0.8364
DELF905,"Subcutaneous implantation of a permanent pacemaker, with placement of a right intraatrial lead and intraventricular lead, a lead in the coronary sinus, and a lead in a left cardiac vein via the transcutaneous venous route",4,1126210,C7539,"Insertion of new or replacement of permanent pacemaker with atrial and ventricular transvenous electrode(s), with insertion of pacing electrode, cardiac venous system, for left ventricular pacing, at time of insertion of implantable defibrillator or pa...",HCPCS,0.8327
DELF905,"Subcutaneous implantation of a permanent pacemaker, with placement of a right intraatrial lead and intraventricular lead, a lead in the coronary sinus, and a lead in a left cardiac vein via the transcutaneous venous route",5,1126209,C7538,"Insertion of new or replacement of permanent pacemaker with ventricular transvenous electrode(s), with insertion of pacing electrode, cardiac venous system, for left ventricular pacing, at time of insertion of implantable defibrillator or pacemaker pul...",HCPCS,0.8313
DELF904,"Subcutaneous implantation of a permanent pacemaker, with placement of a right intraatrial or intraventricular lead, a lead in the coronary sinus and a lead in a left cardiac vein via the transcutaneous venous route",1,46257394,33270,"Insertion or replacement of permanent subcutaneous implantable defibrillator system, with subcutaneous electrode, including defibrillation threshold evaluation, induction of arrhythmia, evaluation of sensing for arrhythmia termination, and programming...",CPT4,0.8486
DELF904,"Subcutaneous implantation of a permanent pacemaker, with placement of a right intraatrial or intraventricular lead, a lead in the coronary sinus and a lead in a left cardiac vein via the transcutaneous venous route",2,2107023,33224,"Insertion of pacing electrode, cardiac venous system, for left ventricular pacing, with attachment to previously placed pacemaker or implantable defibrillator pulse generator (including revision of pocket, removal, insertion, and/or replacement of exis...",CPT4,0.8349
DELF904,"Subcutaneous implantation of a permanent pacemaker, with placement of a right intraatrial or intraventricular lead, a lead in the coronary sinus and a lead in a left cardiac vein via the transcutaneous venous route",3,40664741,G0448,"Insertion or replacement of a permanent pacing cardioverter-defibrillator system with transvenous lead(s), single or dual chamber with insertion of pacing electrode, cardiac venous system, for left ventricular pacing",HCPCS,0.8320
DELF904,"Subcutaneous implantation of a permanent pacemaker, with placement of a right intraatrial or intraventricular lead, a lead in the coronary sinus and a lead in a left cardiac vein via the transcutaneous venous route",4,1126210,C7539,"Insertion of new or replacement of permanent pacemaker with atrial and ventricular transvenous electrode(s), with insertion of pacing electrode, cardiac venous system, for left ventricular pacing, at time of insertion of implantable defibrillator or pa...",HCPCS,0.8212
DELF904,"Subcutaneous implantation of a permanent pacemaker, with placement of a right intraatrial or intraventricular lead, a lead in the coronary sinus and a lead in a left cardiac vein via the transcutaneous venous route",5,1126209,C7538,"Insertion of new or replacement of permanent pacemaker with ventricular transvenous electrode(s), with insertion of pacing electrode, cardiac venous system, for left ventricular pacing, at time of insertion of implantable defibrillator or pacemaker pul...",HCPCS,0.8207
DELF010,"Subcutaneous implantation of a permanent pacemaker, with placement of a single right intraatrial and intraventricular lead via the transcutaneous venous route",1,46257394,33270,"Insertion or replacement of permanent subcutaneous implantable defibrillator system, with subcutaneous electrode, including defibrillation threshold evaluation, induction of arrhythmia, evaluation of sensing for arrhythmia termination, and programming...",CPT4,0.8418
DELF010,"Subcutaneous implantation of a permanent pacemaker, with placement of a single right intraatrial and intraventricular lead via the transcutaneous venous route",2,2107049,33249,"Insertion or replacement of permanent implantable defibrillator system, with transvenous lead(s), single or dual chamber",CPT4,0.8401
DELF010,"Subcutaneous implantation of a permanent pacemaker, with placement of a single right intraatrial and intraventricular lead via the transcutaneous venous route",3,724643,0823T,"Transcatheter insertion of permanent single-chamber leadless pacemaker, right atrial, including imaging guidance (eg, fluoroscopy, venous ultrasound, right atrial angiography and/or right ventriculography, femoral venography, cavography) and device eva...",CPT4,0.8333
DELF010,"Subcutaneous implantation of a permanent pacemaker, with placement of a single right intraatrial and intraventricular lead via the transcutaneous venous route",4,4180293,429528001,Implantation of intravenous single chamber cardiac pacemaker system,SNOMED,0.8168
DELF010,"Subcutaneous implantation of a permanent pacemaker, with placement of a single right intraatrial and intraventricular lead via the transcutaneous venous route",5,745634,0917T,"Insertion of permanent cardiac contractility modulation-defibrillation system component(s), including fluoroscopic guidance, and evaluation and programming of sensing and therapeutic parameters; single transvenous lead (pacing or defibrillation) only",CPT4,0.8157
DELF005,"Subcutaneous implantation of a permanent pacemaker, with placement of a straight intraatrial lead and intraventricular lead via the transcutaneous venous route",1,46257394,33270,"Insertion or replacement of permanent subcutaneous implantable defibrillator system, with subcutaneous electrode, including defibrillation threshold evaluation, induction of arrhythmia, evaluation of sensing for arrhythmia termination, and programming...",CPT4,0.8377
DELF005,"Subcutaneous implantation of a permanent pacemaker, with placement of a straight intraatrial lead and intraventricular lead via the transcutaneous venous route",2,2107023,33224,"Insertion of pacing electrode, cardiac venous system, for left ventricular pacing, with attachment to previously placed pacemaker or implantable defibrillator pulse generator (including revision of pocket, removal, insertion, and/or replacement of exis...",CPT4,0.8217
