code,label
HBGD499,Avulsion de 18 dents permanentes sur arcade sans alvéolectomie
HBKD140,Changement de 7 facettes d'une prothèse dentaire amovible
HBKD212,Changement de 4 facettes d'une prothèse dentaire amovible
HBKD213,Changement de 6 facettes d'une prothèse dentaire amovible
HBKD244,Changement de 8 facettes d'une prothèse dentaire amovible
HBKD300,Changement de 3 facettes d'une prothèse dentaire amovible
HBKD396,Changement d'1 facette d'une prothèse dentaire amovible
HBKD431,Changement de 2 facettes d'une prothèse dentaire amovible
HBKD462,Changement de 5 facettes d'une prothèse dentaire amovible
HBLD075,"Pose d'une prothèse amovible définitive à châssis métallique, comportant 7 dents"
HBLD079,"Pose d'une prothèse amovible définitive à châssis métallique, comportant 10 dents"
HBLD083,"Pose d'une prothèse amovible définitive à plaque base résine, comportant 11 dents"
HBLD101,"Pose d'une prothèse amovible définitive à plaque base résine, comportant 9 dents"
HBLD112,"Pose d'une prothèse amovible définitive à châssis métallique, comportant 12 dents"
HBLD118,Pose d'une prothèse amovible supra-implantaire complète unimaxillaire à plaque base résine
HBLD123,"Pose d'une prothèse amovible de transition à plaque base résine, comportant 7 dents"
HBLD131,"Pose d'une prothèse amovible définitive à châssis métallique, comportant 1 à 3 dents"
HBLD132,Pose d'une prothèse amovible supra-implantaire à plaque résine comportant moins de 9 dents
HBLD138,"Pose d'une prothèse amovible définitive à plaque base résine, comportant 10 dents"
HBLD148,"Pose d'une prothèse amovible de transition à plaque base résine, comportant 9 dents"
HBLD171,Pose d'une prothèse amovible supra-implantaire complète bimaxillaire à chassis métallique
HBLD199,Pose d'une prothèse amovible supra-implantaire complète bimaxillaire à plaque base résine
HBLD203,"Pose d'une prothèse amovible définitive à châssis métallique, comportant 11 dents"
HBLD215,"Pose d'une prothèse amovible de transition à plaque base résine, comportant 11 dents"
HBLD217,Pose d'une prothèse amovible supra-implantaire complète unimaxillaire à chassis métallique
HBLD224,"Pose d'une prothèse amovible de transition à plaque base résine, comportant 5 dents"
HBLD231,"Pose d'une prothèse amovible de transition à plaque base résine, comportant 10 dents"
HBLD232,"Pose d'une prothèse amovible de transition à plaque base résine, comportant 13 dents"
HBLD236,Pose d'une prothèse amovible supra-implantaire à chassis métallique  comportant de 9 à 13 dents
HBLD240,Pose d'une prothèse amovible supra-implantaire à chassis métallique  comportant moins de 9 dents
HBLD261,Pose d'une infrastructure coronoradiculaire avec clavette sur une dent [Inlay core à clavette]
HBLD262,"Pose d'une prothèse amovible de transition à plaque base résine, comportant 12 dents"
HBLD270,"Pose d'une prothèse amovible de transition à plaque base résine, comportant 8 dents"
HBLD308,"Pose d'une prothèse amovible définitive à châssis métallique, comportant 13 dents"
HBLD332,"Pose d'une prothèse amovible définitive à châssis métallique, comportant 4 dents"
HBLD349,"Pose d'une prothèse amovible définitive à plaque base résine, comportant 13 dents"
HBLD364,"Pose d'une prothèse amovible de transition à plaque base résine, comportant 1 à 3 dents"
HBLD370,"Pose d'une prothèse amovible définitive à plaque base résine, comportant 12 dents"
HBLD371,"Pose d'une prothèse amovible de transition à plaque base résine, comportant 6 dents"
HBLD418,Pose d'une couronne dentaire implantoportée
HBLD435,"Pose d'une prothèse amovible définitive à châssis métallique, comportant 9 dents"
HBLD452,"Pose d'une prothèse amovible définitive à châssis métallique, comportant 5 dents"
HBLD470,"Pose d'une prothèse amovible définitive à châssis métallique, comportant 8 dents"
HBLD474,"Pose d'une prothèse amovible définitive à châssis métallique, comportant 6 dents"
HBLD476,"Pose d'une prothèse amovible de transition à plaque base résine, comportant 4 dents"
HBLD492,"Pose d'une prothèse amovible supra-implantaire à plaque base résine, comportant de 9 à 13 dents"
HBMD110,"Réparation d'une fracture de châssis métallique de prothèse dentaire amovible, avec remontage de 4 éléments"
HBMD114,Adjonction ou changement de 2 éléments d'une prothèse dentaire amovible
HBMD134,Adjonction ou changement de 13 éléments d'une prothèse dentaire amovible
HBMD174,Adjonction ou changement de 14 éléments d'une prothèse dentaire amovible
HBMD188,Adjonction ou changement de 3 éléments soudés d'une prothèse dentaire amovible sur châssis métallique
HBMD198,Adjonction ou changement de 6 éléments d'une prothèse dentaire amovible
HBMD200,Adjonction ou changement de 13 éléments soudés d'une prothèse dentaire amovible sur châssis métallique
HBMD226,Adjonction ou changement de 11 éléments d'une prothèse dentaire amovible
HBMD228,Adjonction ou changement de 8 éléments d'une prothèse dentaire amovible
HBMD245,Adjonction ou changement de 5 éléments d'une prothèse dentaire amovible
HBMD249,Adjonction ou changement d'1 élément soudé sur une prothèse dentaire amovible sur châssis métallique
HBMD281,Adjonction ou changement de 12 éléments soudés d'une prothèse dentaire amovible sur châssis métallique
HBMD283,Adjonction ou changement de 5 éléments soudés d'une prothèse dentaire amovible sur châssis métallique
HBMD286,Adjonction ou changement de 9 éléments d'une prothèse dentaire amovible
HBMD289,"Réparation d'une fracture de châssis métallique de prothèse dentaire amovible, avec remontage de 13 éléments"
HBMD292,Adjonction ou changement de 2 éléments soudés d'une prothèse dentaire amovible sur châssis métallique
HBMD298,Adjonction ou changement de 14 éléments soudés d'une prothèse dentaire amovible sur châssis métallique
HBMD312,"Réparation d'une fracture de châssis métallique de prothèse dentaire amovible, avec remontage de 12 éléments"
HBMD322,Adjonction ou changement de 3 éléments d'une prothèse dentaire amovible
HBMD329,Adjonction ou changement de 10 éléments d'une prothèse dentaire amovible
HBMD339,"Réparation d'une fracture de châssis métallique de prothèse dentaire amovible, avec remontage de 7 éléments"
HBMD342,Adjonction d'un 2e élément intermédiaire métallique à une prothèse dentaire plurale  [3e élément métallique  intermédiaire de bridge]
HBMD349,"Réparation d'une fracture de châssis métallique de prothèse dentaire amovible, avec remontage de 5 éléments"
HBMD373,Adjonction ou changement de 7 éléments d'une prothèse dentaire amovible
HBMD386,"Réparation d'une fracture de châssis métallique de prothèse dentaire amovible, avec remontage de 6 éléments"
HBMD387,Adjonction ou changement de 12 éléments d'une prothèse dentaire amovible
HBMD400,"Réparation d'une fracture de châssis métallique de prothèse dentaire amovible, avec remontage de 14 éléments"
HBMD404,Adjonction ou changement de 4 éléments d'une prothèse dentaire amovible
HBMD410,Adjonction ou changement de 10 éléments soudés d'une prothèse dentaire amovible sur châssis métallique
HBMD425,Adjonction ou changement de 7 éléments soudés d'une prothèse dentaire amovible sur châssis métallique
HBMD429,Adjonction ou changement de 11 éléments soudés d'une prothèse dentaire amovible sur châssis métallique
HBMD432,Adjonction ou changement de 4 éléments soudés d'une prothèse dentaire amovible sur châssis métallique
HBMD433,Adjonction d'un 2e élément intermédiaire céramométallique ou en équivalents minéraux à une prothèse dentaire plurale fixée [3e élément  céramométallique ou en équivalents minéraux intermédiaire de bridge]
HBMD438,"Réparation d'une fracture de châssis métallique de prothèse dentaire amovible, avec remontage de 9 éléments"
HBMD439,Adjonction ou changement de 6 éléments soudés d'une prothèse dentaire amovible sur châssis métallique
HBMD444,Adjonction ou changement de 8 éléments soudés d'une prothèse dentaire amovible sur châssis métallique
HBMD449,"Réparation d'une fracture de châssis métallique de prothèse dentaire amovible, avec remontage de 11 éléments"
HBMD459,"Réparation d'une fracture de châssis métallique de prothèse dentaire amovible, avec remontage de 8 éléments"
HBMD469,"Réparation d'une fracture de châssis métallique de prothèse dentaire amovible, avec remontage de 3 éléments"
HBMD479,Adjonction d'un 1er élément intermédiaire céramométallique ou en équivalents minéraux à une prothèse dentaire plurale fixée [2e élément céramométallique ou en équivalents minéraux intermédiaire de bridge]
HBMD481,"Réparation d'une fracture de châssis métallique de prothèse dentaire amovible, avec remontage de 10 éléments"
HBMD485,Adjonction ou changement de 9 éléments soudés d'une prothèse dentaire amovible sur châssis métallique
HBMD488,"Réparation d'une fracture de châssis métallique de prothèse dentaire amovible, avec remontage de 2 éléments"
HBMD490,Adjonction d'un 1er élément intermédiaire métallique à une prothèse dentaire plurale fixée [2e élément métallique intermédiaire de bridge]
HBQK040,Radiographies intrabuccales rétroalvéolaires sur un secteur de 1 à 3 dents contigües préinterventionnelle ou perinterventionnelle avec radiographie finale pour acte thérapeutique endodontique
HBQK041,Radiographies intrabuccales rétroalvéolaires et/ou rétrocoronaires de 14 secteurs distincts de 1 à 3 dents contigües
HBQK046,Radiographies intrabuccales rétroalvéolaires et/ou rétrocoronaires de 9 secteurs distincts de 1 à 3 dents contigües
HBQK061,"Radiographie intrabuccale rétroalvéolaire et/ou rétrocoronaire d'un secteur de 1 à 3 dents contigües finale pour acte thérapeutique endodontique ou perinterventionnelle et/ou finale, en dehors d'un acte thérapeutique endodontique"
HBQK065,Radiographies intrabuccales rétroalvéolaires et/ou rétrocoronaires de 10 secteurs distincts de 1 à 3 dents contigües
HBQK093,Radiographies intrabuccales rétroalvéolaires et/ou rétrocoronaires de 13 secteurs distincts de 1 à 3 dents contigües
HBQK142,Radiographies intrabuccales rétroalvéolaires et/ou rétrocoronaires de 8 secteurs distincts de 1 à 3 dents contigües
HBQK191,Radiographies intrabuccales rétroalvéolaires et/ou rétrocoronaires de 2 secteurs distincts de 1 à 3 dents contigües
HBQK303,"Radiographies intrabuccales rétroalvéolaires sur un secteur de 1 à 3 dents contigües préinterventionnelle, perinterventionnelle et finale pour acte thérapeutique endodontique"
HBQK331,Radiographies intrabuccales rétroalvéolaires et/ou rétrocoronaires de 3 secteurs distincts de 1 à 3 dents contigües
HBQK389,Radiographie intrabuccale rétroalvéolaire et/ou rétrocoronaire d'un secteur de 1 à 3 dents contigües
HBQK424,Radiographies intrabuccales rétroalvéolaires et/ou rétrocoronaires de 11 secteurs distincts de 1 à 3 dents contigües
HBQK428,Radiographies intrabuccales rétroalvéolaires et/ou rétrocoronaires de 5 secteurs distincts de 1 à 3 dents contigües
HBQK430,Radiographies intrabuccales rétroalvéolaires et/ou rétrocoronaires de 7 secteurs distincts de 1 à 3 dents contigües
HBQK443,Radiographies intrabuccales rétroalvéolaires et/ou rétrocoronaires de 4 secteurs distincts de 1 à 3 dents contigües
HBQK476,Radiographies intrabuccales rétroalvéolaires et/ou rétrocoronaires de 12 secteurs distincts de 1 à 3 dents contigües
HBQK480,Radiographies intrabuccales rétroalvéolaires et/ou rétrocoronaires de 6 secteurs distincts de 1 à 3 dents contigües
LAPB030,"Dégagement et activation de 9 implants intraosseux intrabuccaux, chez l'adulte"
LAPB047,"Dégagement et activation de 8 implants intraosseux intrabuccaux, chez l'adulte"
LAPB122,"Dégagement et activation de 10 implants intraosseux intrabuccaux, chez l'adulte"
